,Stazione,Data inizio,Data fine,Strumento,NO2 (Biossido di azoto),Unità di misura,F1,F2,F3,F4
6748,DE AMICIS,20/10/2016 3.00.00,20/10/2016 4.00.00,API 200E,28.0,ug/m3,,1,1,1
6749,DE AMICIS,20/10/2016 4.00.00,20/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6750,DE AMICIS,20/10/2016 5.00.00,20/10/2016 6.00.00,API 200E,31.0,ug/m3,,1,1,1
6751,DE AMICIS,20/10/2016 6.00.00,20/10/2016 7.00.00,API 200E,33.0,ug/m3,,1,1,1
6752,DE AMICIS,20/10/2016 7.00.00,20/10/2016 8.00.00,API 200E,33.0,ug/m3,,1,1,1
6753,DE AMICIS,20/10/2016 8.00.00,20/10/2016 9.00.00,API 200E,32.0,ug/m3,,1,1,1
6754,DE AMICIS,20/10/2016 9.00.00,20/10/2016 10.00.00,API 200E,35.0,ug/m3,,1,1,1
6755,DE AMICIS,20/10/2016 10.00.00,20/10/2016 11.00.00,API 200E,29.0,ug/m3,,1,1,1
6756,DE AMICIS,20/10/2016 11.00.00,20/10/2016 12.00.00,API 200E,27.0,ug/m3,,1,1,1
6757,DE AMICIS,20/10/2016 12.00.00,20/10/2016 13.00.00,API 200E,29.0,ug/m3,,1,1,1
6758,DE AMICIS,20/10/2016 13.00.00,20/10/2016 14.00.00,API 200E,28.0,ug/m3,,1,1,1
6759,DE AMICIS,20/10/2016 14.00.00,20/10/2016 15.00.00,API 200E,28.0,ug/m3,,1,1,1
6760,DE AMICIS,20/10/2016 15.00.00,20/10/2016 16.00.00,API 200E,32.0,ug/m3,,1,1,1
6761,DE AMICIS,20/10/2016 16.00.00,20/10/2016 17.00.00,API 200E,40.0,ug/m3,,1,1,1
6762,DE AMICIS,20/10/2016 17.00.00,20/10/2016 18.00.00,API 200E,41.0,ug/m3,,1,1,1
6763,DE AMICIS,20/10/2016 18.00.00,20/10/2016 19.00.00,API 200E,43.0,ug/m3,,1,1,1
6764,DE AMICIS,20/10/2016 19.00.00,20/10/2016 20.00.00,API 200E,40.0,ug/m3,,1,1,1
6765,DE AMICIS,20/10/2016 20.00.00,20/10/2016 21.00.00,API 200E,30.0,ug/m3,,1,1,1
6766,DE AMICIS,20/10/2016 21.00.00,20/10/2016 22.00.00,API 200E,22.0,ug/m3,,1,1,1
6767,DE AMICIS,20/10/2016 22.00.00,20/10/2016 23.00.00,API 200E,22.0,ug/m3,,1,1,1
6768,DE AMICIS,20/10/2016 23.00.00,21/10/2016,API 200E,23.0,ug/m3,,1,1,1
6769,DE AMICIS,21/10/2016,21/10/2016 1.00.00,API 200E,18.0,ug/m3,,1,1,1
6770,DE AMICIS,21/10/2016 1.00.00,21/10/2016 2.00.00,API 200E,18.0,ug/m3,,1,1,1
6771,DE AMICIS,21/10/2016 2.00.00,21/10/2016 3.00.00,API 200E,14.0,ug/m3,,1,1,1
6772,DE AMICIS,21/10/2016 3.00.00,21/10/2016 4.00.00,API 200E,13.0,ug/m3,,1,1,1
6773,DE AMICIS,21/10/2016 4.00.00,21/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6774,DE AMICIS,21/10/2016 5.00.00,21/10/2016 6.00.00,API 200E,27.0,ug/m3,,1,1,1
6775,DE AMICIS,21/10/2016 6.00.00,21/10/2016 7.00.00,API 200E,36.0,ug/m3,,1,1,1
6776,DE AMICIS,21/10/2016 7.00.00,21/10/2016 8.00.00,API 200E,39.0,ug/m3,,1,1,1
6777,DE AMICIS,21/10/2016 8.00.00,21/10/2016 9.00.00,API 200E,37.0,ug/m3,,1,1,1
6778,DE AMICIS,21/10/2016 9.00.00,21/10/2016 10.00.00,API 200E,34.0,ug/m3,,1,1,1
6779,DE AMICIS,21/10/2016 10.00.00,21/10/2016 11.00.00,API 200E,27.0,ug/m3,,1,1,1
6780,DE AMICIS,21/10/2016 11.00.00,21/10/2016 12.00.00,API 200E,24.0,ug/m3,,1,1,1
6781,DE AMICIS,21/10/2016 12.00.00,21/10/2016 13.00.00,API 200E,25.0,ug/m3,,1,1,1
6782,DE AMICIS,21/10/2016 13.00.00,21/10/2016 14.00.00,API 200E,23.0,ug/m3,,1,1,1
6783,DE AMICIS,21/10/2016 14.00.00,21/10/2016 15.00.00,API 200E,22.0,ug/m3,,1,1,1
6784,DE AMICIS,21/10/2016 15.00.00,21/10/2016 16.00.00,API 200E,24.0,ug/m3,,1,1,1
6785,DE AMICIS,21/10/2016 16.00.00,21/10/2016 17.00.00,API 200E,37.0,ug/m3,,1,1,1
6786,DE AMICIS,21/10/2016 17.00.00,21/10/2016 18.00.00,API 200E,54.0,ug/m3,,1,1,1
6787,DE AMICIS,21/10/2016 18.00.00,21/10/2016 19.00.00,API 200E,52.0,ug/m3,,1,1,1
6788,DE AMICIS,21/10/2016 19.00.00,21/10/2016 20.00.00,API 200E,31.0,ug/m3,,1,1,1
6789,DE AMICIS,21/10/2016 20.00.00,21/10/2016 21.00.00,API 200E,22.0,ug/m3,,1,1,1
6790,DE AMICIS,21/10/2016 21.00.00,21/10/2016 22.00.00,API 200E,15.0,ug/m3,,1,1,1
6791,DE AMICIS,21/10/2016 22.00.00,21/10/2016 23.00.00,API 200E,13.0,ug/m3,,1,1,1
6792,DE AMICIS,21/10/2016 23.00.00,22/10/2016,API 200E,10.0,ug/m3,,1,1,1
6793,DE AMICIS,22/10/2016,22/10/2016 1.00.00,API 200E,8.0,ug/m3,,1,1,1
6794,DE AMICIS,22/10/2016 1.00.00,22/10/2016 2.00.00,API 200E,6.0,ug/m3,,1,1,1
6795,DE AMICIS,22/10/2016 2.00.00,22/10/2016 3.00.00,API 200E,6.0,ug/m3,,1,1,1
6796,DE AMICIS,22/10/2016 3.00.00,22/10/2016 4.00.00,API 200E,6.0,ug/m3,,1,1,1
6797,DE AMICIS,22/10/2016 4.00.00,22/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6798,DE AMICIS,22/10/2016 5.00.00,22/10/2016 6.00.00,API 200E,11.0,ug/m3,,1,1,1
6799,DE AMICIS,22/10/2016 6.00.00,22/10/2016 7.00.00,API 200E,17.0,ug/m3,,1,1,1
6800,DE AMICIS,22/10/2016 7.00.00,22/10/2016 8.00.00,API 200E,17.0,ug/m3,,1,1,1
6801,DE AMICIS,22/10/2016 8.00.00,22/10/2016 9.00.00,API 200E,11.0,ug/m3,,1,1,1
6802,DE AMICIS,22/10/2016 9.00.00,22/10/2016 10.00.00,API 200E,15.0,ug/m3,,1,1,1
6803,DE AMICIS,22/10/2016 10.00.00,22/10/2016 11.00.00,API 200E,21.0,ug/m3,,1,1,1
6804,DE AMICIS,22/10/2016 11.00.00,22/10/2016 12.00.00,API 200E,21.0,ug/m3,,1,1,1
6805,DE AMICIS,22/10/2016 12.00.00,22/10/2016 13.00.00,API 200E,19.0,ug/m3,,1,1,1
6806,DE AMICIS,22/10/2016 13.00.00,22/10/2016 14.00.00,API 200E,15.0,ug/m3,,1,1,1
6807,DE AMICIS,22/10/2016 14.00.00,22/10/2016 15.00.00,API 200E,14.0,ug/m3,,1,1,1
6808,DE AMICIS,22/10/2016 15.00.00,22/10/2016 16.00.00,API 200E,21.0,ug/m3,,1,1,1
6809,DE AMICIS,22/10/2016 16.00.00,22/10/2016 17.00.00,API 200E,26.0,ug/m3,,1,1,1
6810,DE AMICIS,22/10/2016 17.00.00,22/10/2016 18.00.00,API 200E,41.0,ug/m3,,1,1,1
6811,DE AMICIS,22/10/2016 18.00.00,22/10/2016 19.00.00,API 200E,55.0,ug/m3,,1,1,1
6812,DE AMICIS,22/10/2016 19.00.00,22/10/2016 20.00.00,API 200E,56.0,ug/m3,,1,1,1
6813,DE AMICIS,22/10/2016 20.00.00,22/10/2016 21.00.00,API 200E,41.0,ug/m3,,1,1,1
6814,DE AMICIS,22/10/2016 21.00.00,22/10/2016 22.00.00,API 200E,22.0,ug/m3,,1,1,1
6815,DE AMICIS,22/10/2016 22.00.00,22/10/2016 23.00.00,API 200E,15.0,ug/m3,,1,1,1
6816,DE AMICIS,22/10/2016 23.00.00,23/10/2016,API 200E,11.0,ug/m3,,1,1,1
6817,DE AMICIS,23/10/2016,23/10/2016 1.00.00,API 200E,9.0,ug/m3,,1,1,1
6818,DE AMICIS,23/10/2016 1.00.00,23/10/2016 2.00.00,API 200E,8.0,ug/m3,,1,1,1
6819,DE AMICIS,23/10/2016 2.00.00,23/10/2016 3.00.00,API 200E,9.0,ug/m3,,1,1,1
6820,DE AMICIS,23/10/2016 3.00.00,23/10/2016 4.00.00,API 200E,11.0,ug/m3,,1,1,1
6821,DE AMICIS,23/10/2016 4.00.00,23/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6822,DE AMICIS,23/10/2016 5.00.00,23/10/2016 6.00.00,API 200E,13.0,ug/m3,,1,1,1
6823,DE AMICIS,23/10/2016 6.00.00,23/10/2016 7.00.00,API 200E,16.0,ug/m3,,1,1,1
6824,DE AMICIS,23/10/2016 7.00.00,23/10/2016 8.00.00,API 200E,19.0,ug/m3,,1,1,1
6825,DE AMICIS,23/10/2016 8.00.00,23/10/2016 9.00.00,API 200E,16.0,ug/m3,,1,1,1
6826,DE AMICIS,23/10/2016 9.00.00,23/10/2016 10.00.00,API 200E,18.0,ug/m3,,1,1,1
6827,DE AMICIS,23/10/2016 10.00.00,23/10/2016 11.00.00,API 200E,22.0,ug/m3,,1,1,1
6828,DE AMICIS,23/10/2016 11.00.00,23/10/2016 12.00.00,API 200E,26.0,ug/m3,,1,1,1
6829,DE AMICIS,23/10/2016 12.00.00,23/10/2016 13.00.00,API 200E,24.0,ug/m3,,1,1,1
6830,DE AMICIS,23/10/2016 13.00.00,23/10/2016 14.00.00,API 200E,23.0,ug/m3,,1,1,1
6831,DE AMICIS,23/10/2016 14.00.00,23/10/2016 15.00.00,API 200E,22.0,ug/m3,,1,1,1
6832,DE AMICIS,23/10/2016 15.00.00,23/10/2016 16.00.00,API 200E,29.0,ug/m3,,1,1,1
6833,DE AMICIS,23/10/2016 16.00.00,23/10/2016 17.00.00,API 200E,34.0,ug/m3,,1,1,1
6834,DE AMICIS,23/10/2016 17.00.00,23/10/2016 18.00.00,API 200E,40.0,ug/m3,,1,1,1
6835,DE AMICIS,23/10/2016 18.00.00,23/10/2016 19.00.00,API 200E,45.0,ug/m3,,1,1,1
6836,DE AMICIS,23/10/2016 19.00.00,23/10/2016 20.00.00,API 200E,49.0,ug/m3,,1,1,1
6837,DE AMICIS,23/10/2016 20.00.00,23/10/2016 21.00.00,API 200E,47.0,ug/m3,,1,1,1
6838,DE AMICIS,23/10/2016 21.00.00,23/10/2016 22.00.00,API 200E,36.0,ug/m3,,1,1,1
6839,DE AMICIS,23/10/2016 22.00.00,23/10/2016 23.00.00,API 200E,32.0,ug/m3,,1,1,1
6840,DE AMICIS,23/10/2016 23.00.00,24/10/2016,API 200E,21.0,ug/m3,,1,1,1
6841,DE AMICIS,24/10/2016,24/10/2016 1.00.00,API 200E,17.0,ug/m3,,1,1,1
6842,DE AMICIS,24/10/2016 1.00.00,24/10/2016 2.00.00,API 200E,14.0,ug/m3,,1,1,1
6843,DE AMICIS,24/10/2016 2.00.00,24/10/2016 3.00.00,API 200E,12.0,ug/m3,,1,1,1
6844,DE AMICIS,24/10/2016 3.00.00,24/10/2016 4.00.00,API 200E,11.0,ug/m3,,1,1,1
6845,DE AMICIS,24/10/2016 4.00.00,24/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6846,DE AMICIS,24/10/2016 5.00.00,24/10/2016 6.00.00,API 200E,18.0,ug/m3,,1,1,1
6847,DE AMICIS,24/10/2016 6.00.00,24/10/2016 7.00.00,API 200E,25.0,ug/m3,,1,1,1
6848,DE AMICIS,24/10/2016 7.00.00,24/10/2016 8.00.00,API 200E,35.0,ug/m3,,1,1,1
6849,DE AMICIS,24/10/2016 8.00.00,24/10/2016 9.00.00,API 200E,32.0,ug/m3,,1,1,1
6850,DE AMICIS,24/10/2016 9.00.00,24/10/2016 10.00.00,API 200E,33.0,ug/m3,,1,1,1
6851,DE AMICIS,24/10/2016 10.00.00,24/10/2016 11.00.00,API 200E,38.0,ug/m3,,1,1,1
6852,DE AMICIS,24/10/2016 11.00.00,24/10/2016 12.00.00,API 200E,37.0,ug/m3,,1,1,1
6853,DE AMICIS,24/10/2016 12.00.00,24/10/2016 13.00.00,API 200E,36.0,ug/m3,,1,1,1
6854,DE AMICIS,24/10/2016 13.00.00,24/10/2016 14.00.00,API 200E,40.0,ug/m3,,1,1,1
6855,DE AMICIS,24/10/2016 14.00.00,24/10/2016 15.00.00,API 200E,44.0,ug/m3,,1,1,1
6856,DE AMICIS,24/10/2016 15.00.00,24/10/2016 16.00.00,API 200E,49.0,ug/m3,,1,1,1
6857,DE AMICIS,24/10/2016 16.00.00,24/10/2016 17.00.00,API 200E,51.0,ug/m3,,1,1,1
6858,DE AMICIS,24/10/2016 17.00.00,24/10/2016 18.00.00,API 200E,54.0,ug/m3,,1,1,1
6859,DE AMICIS,24/10/2016 18.00.00,24/10/2016 19.00.00,API 200E,54.0,ug/m3,,1,1,1
6860,DE AMICIS,24/10/2016 19.00.00,24/10/2016 20.00.00,API 200E,42.0,ug/m3,,1,1,1
6861,DE AMICIS,24/10/2016 20.00.00,24/10/2016 21.00.00,API 200E,35.0,ug/m3,,1,1,1
6862,DE AMICIS,24/10/2016 21.00.00,24/10/2016 22.00.00,API 200E,31.0,ug/m3,,1,1,1
6863,DE AMICIS,24/10/2016 22.00.00,24/10/2016 23.00.00,API 200E,26.0,ug/m3,,1,1,1
6864,DE AMICIS,24/10/2016 23.00.00,25/10/2016,API 200E,36.0,ug/m3,,1,1,1
6865,DE AMICIS,25/10/2016,25/10/2016 1.00.00,API 200E,39.0,ug/m3,,1,1,1
6866,DE AMICIS,25/10/2016 1.00.00,25/10/2016 2.00.00,API 200E,38.0,ug/m3,,1,1,1
6867,DE AMICIS,25/10/2016 2.00.00,25/10/2016 3.00.00,API 200E,32.0,ug/m3,,1,1,1
6868,DE AMICIS,25/10/2016 3.00.00,25/10/2016 4.00.00,API 200E,25.0,ug/m3,,1,1,1
6869,DE AMICIS,25/10/2016 4.00.00,25/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6870,DE AMICIS,25/10/2016 5.00.00,25/10/2016 6.00.00,API 200E,23.0,ug/m3,,1,1,1
6871,DE AMICIS,25/10/2016 6.00.00,25/10/2016 7.00.00,API 200E,28.0,ug/m3,,1,1,1
6872,DE AMICIS,25/10/2016 7.00.00,25/10/2016 8.00.00,API 200E,30.0,ug/m3,,1,1,1
6873,DE AMICIS,25/10/2016 8.00.00,25/10/2016 9.00.00,API 200E,23.0,ug/m3,,1,1,1
6874,DE AMICIS,25/10/2016 9.00.00,25/10/2016 10.00.00,API 200E,24.0,ug/m3,,1,1,1
6875,DE AMICIS,25/10/2016 10.00.00,25/10/2016 11.00.00,API 200E,24.0,ug/m3,,1,1,1
6876,DE AMICIS,25/10/2016 11.00.00,25/10/2016 12.00.00,API 200E,33.0,ug/m3,,1,1,1
6877,DE AMICIS,25/10/2016 12.00.00,25/10/2016 13.00.00,API 200E,35.0,ug/m3,,1,1,1
6878,DE AMICIS,25/10/2016 13.00.00,25/10/2016 14.00.00,API 200E,34.0,ug/m3,,1,1,1
6879,DE AMICIS,25/10/2016 14.00.00,25/10/2016 15.00.00,API 200E,35.0,ug/m3,,1,1,1
6880,DE AMICIS,25/10/2016 15.00.00,25/10/2016 16.00.00,API 200E,35.0,ug/m3,,1,1,1
6881,DE AMICIS,25/10/2016 16.00.00,25/10/2016 17.00.00,API 200E,37.0,ug/m3,,1,1,1
6882,DE AMICIS,25/10/2016 17.00.00,25/10/2016 18.00.00,API 200E,42.0,ug/m3,,1,1,1
6883,DE AMICIS,25/10/2016 18.00.00,25/10/2016 19.00.00,API 200E,41.0,ug/m3,,1,1,1
6884,DE AMICIS,25/10/2016 19.00.00,25/10/2016 20.00.00,API 200E,36.0,ug/m3,,1,1,1
6885,DE AMICIS,25/10/2016 20.00.00,25/10/2016 21.00.00,API 200E,33.0,ug/m3,,1,1,1
6886,DE AMICIS,25/10/2016 21.00.00,25/10/2016 22.00.00,API 200E,35.0,ug/m3,,1,1,1
6887,DE AMICIS,25/10/2016 22.00.00,25/10/2016 23.00.00,API 200E,34.0,ug/m3,,1,1,1
6888,DE AMICIS,25/10/2016 23.00.00,26/10/2016,API 200E,35.0,ug/m3,,1,1,1
6889,DE AMICIS,26/10/2016,26/10/2016 1.00.00,API 200E,32.0,ug/m3,,1,1,1
6890,DE AMICIS,26/10/2016 1.00.00,26/10/2016 2.00.00,API 200E,30.0,ug/m3,,1,1,1
6891,DE AMICIS,26/10/2016 2.00.00,26/10/2016 3.00.00,API 200E,27.0,ug/m3,,1,1,1
6892,DE AMICIS,26/10/2016 3.00.00,26/10/2016 4.00.00,API 200E,27.0,ug/m3,,1,1,1
6893,DE AMICIS,26/10/2016 4.00.00,26/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6894,DE AMICIS,26/10/2016 5.00.00,26/10/2016 6.00.00,API 200E,26.0,ug/m3,,1,1,1
6895,DE AMICIS,26/10/2016 6.00.00,26/10/2016 7.00.00,API 200E,28.0,ug/m3,,1,1,1
6896,DE AMICIS,26/10/2016 7.00.00,26/10/2016 8.00.00,API 200E,28.0,ug/m3,,1,1,1
6897,DE AMICIS,26/10/2016 8.00.00,26/10/2016 9.00.00,API 200E,28.0,ug/m3,,1,1,1
6898,DE AMICIS,26/10/2016 9.00.00,26/10/2016 10.00.00,API 200E,31.0,ug/m3,,1,1,1
6899,DE AMICIS,26/10/2016 10.00.00,26/10/2016 11.00.00,API 200E,36.0,ug/m3,,1,1,1
6900,DE AMICIS,26/10/2016 11.00.00,26/10/2016 12.00.00,API 200E,32.0,ug/m3,,1,1,1
6901,DE AMICIS,26/10/2016 12.00.00,26/10/2016 13.00.00,API 200E,38.0,ug/m3,,1,1,1
6902,DE AMICIS,26/10/2016 13.00.00,26/10/2016 14.00.00,API 200E,37.0,ug/m3,,1,1,1
6903,DE AMICIS,26/10/2016 14.00.00,26/10/2016 15.00.00,API 200E,37.0,ug/m3,,1,1,1
6904,DE AMICIS,26/10/2016 15.00.00,26/10/2016 16.00.00,API 200E,39.0,ug/m3,,1,1,1
6905,DE AMICIS,26/10/2016 16.00.00,26/10/2016 17.00.00,API 200E,42.0,ug/m3,,1,1,1
6906,DE AMICIS,26/10/2016 17.00.00,26/10/2016 18.00.00,API 200E,46.0,ug/m3,,1,1,1
6907,DE AMICIS,26/10/2016 18.00.00,26/10/2016 19.00.00,API 200E,45.0,ug/m3,,1,1,1
6908,DE AMICIS,26/10/2016 19.00.00,26/10/2016 20.00.00,API 200E,41.0,ug/m3,,1,1,1
6909,DE AMICIS,26/10/2016 20.00.00,26/10/2016 21.00.00,API 200E,37.0,ug/m3,,1,1,1
6910,DE AMICIS,26/10/2016 21.00.00,26/10/2016 22.00.00,API 200E,34.0,ug/m3,,1,1,1
6911,DE AMICIS,26/10/2016 22.00.00,26/10/2016 23.00.00,API 200E,32.0,ug/m3,,1,1,1
6912,DE AMICIS,26/10/2016 23.00.00,27/10/2016,API 200E,32.0,ug/m3,,1,1,1
6913,DE AMICIS,27/10/2016,27/10/2016 1.00.00,API 200E,30.0,ug/m3,,1,1,1
6914,DE AMICIS,27/10/2016 1.00.00,27/10/2016 2.00.00,API 200E,30.0,ug/m3,,1,1,1
6915,DE AMICIS,27/10/2016 2.00.00,27/10/2016 3.00.00,API 200E,29.0,ug/m3,,1,1,1
6916,DE AMICIS,27/10/2016 3.00.00,27/10/2016 4.00.00,API 200E,30.0,ug/m3,,1,1,1
6917,DE AMICIS,27/10/2016 4.00.00,27/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6918,DE AMICIS,27/10/2016 5.00.00,27/10/2016 6.00.00,API 200E,30.0,ug/m3,,1,1,1
6919,DE AMICIS,27/10/2016 6.00.00,27/10/2016 7.00.00,API 200E,31.0,ug/m3,,1,1,1
6920,DE AMICIS,27/10/2016 7.00.00,27/10/2016 8.00.00,API 200E,39.0,ug/m3,,1,1,1
6921,DE AMICIS,27/10/2016 8.00.00,27/10/2016 9.00.00,API 200E,33.0,ug/m3,,1,1,1
6922,DE AMICIS,27/10/2016 9.00.00,27/10/2016 10.00.00,API 200E,28.0,ug/m3,,1,1,1
6923,DE AMICIS,27/10/2016 10.00.00,27/10/2016 11.00.00,API 200E,,ug/m3,,-1,-1,-1
6924,DE AMICIS,27/10/2016 11.00.00,27/10/2016 12.00.00,API 200E,,ug/m3,,-1,-1,-1
6925,DE AMICIS,27/10/2016 12.00.00,27/10/2016 13.00.00,API 200E,23.0,ug/m3,,1,1,1
6926,DE AMICIS,27/10/2016 13.00.00,27/10/2016 14.00.00,API 200E,20.0,ug/m3,,1,1,1
6927,DE AMICIS,27/10/2016 14.00.00,27/10/2016 15.00.00,API 200E,18.0,ug/m3,,1,1,1
6928,DE AMICIS,27/10/2016 15.00.00,27/10/2016 16.00.00,API 200E,23.0,ug/m3,,1,1,1
6929,DE AMICIS,27/10/2016 16.00.00,27/10/2016 17.00.00,API 200E,37.0,ug/m3,,1,1,1
6930,DE AMICIS,27/10/2016 17.00.00,27/10/2016 18.00.00,API 200E,58.0,ug/m3,,1,1,1
6931,DE AMICIS,27/10/2016 18.00.00,27/10/2016 19.00.00,API 200E,63.0,ug/m3,,1,1,1
6932,DE AMICIS,27/10/2016 19.00.00,27/10/2016 20.00.00,API 200E,38.0,ug/m3,,1,1,1
6933,DE AMICIS,27/10/2016 20.00.00,27/10/2016 21.00.00,API 200E,25.0,ug/m3,,1,1,1
6934,DE AMICIS,27/10/2016 21.00.00,27/10/2016 22.00.00,API 200E,21.0,ug/m3,,1,1,1
6935,DE AMICIS,27/10/2016 22.00.00,27/10/2016 23.00.00,API 200E,17.0,ug/m3,,1,1,1
6936,DE AMICIS,27/10/2016 23.00.00,28/10/2016,API 200E,16.0,ug/m3,,1,1,1
6937,DE AMICIS,28/10/2016,28/10/2016 1.00.00,API 200E,16.0,ug/m3,,1,1,1
6938,DE AMICIS,28/10/2016 1.00.00,28/10/2016 2.00.00,API 200E,13.0,ug/m3,,1,1,1
6939,DE AMICIS,28/10/2016 2.00.00,28/10/2016 3.00.00,API 200E,13.0,ug/m3,,1,1,1
6940,DE AMICIS,28/10/2016 3.00.00,28/10/2016 4.00.00,API 200E,15.0,ug/m3,,1,1,1
6941,DE AMICIS,28/10/2016 4.00.00,28/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6942,DE AMICIS,28/10/2016 5.00.00,28/10/2016 6.00.00,API 200E,,ug/m3,,-1,-1,-1
6943,DE AMICIS,28/10/2016 6.00.00,28/10/2016 7.00.00,API 200E,32.0,ug/m3,,1,1,1
6944,DE AMICIS,28/10/2016 7.00.00,28/10/2016 8.00.00,API 200E,30.0,ug/m3,,1,1,1
6945,DE AMICIS,28/10/2016 8.00.00,28/10/2016 9.00.00,API 200E,27.0,ug/m3,,1,1,1
6946,DE AMICIS,28/10/2016 9.00.00,28/10/2016 10.00.00,API 200E,31.0,ug/m3,,1,1,1
6947,DE AMICIS,28/10/2016 10.00.00,28/10/2016 11.00.00,API 200E,36.0,ug/m3,,1,1,1
6948,DE AMICIS,28/10/2016 11.00.00,28/10/2016 12.00.00,API 200E,30.0,ug/m3,,1,1,1
6949,DE AMICIS,28/10/2016 12.00.00,28/10/2016 13.00.00,API 200E,27.0,ug/m3,,1,1,1
6950,DE AMICIS,28/10/2016 13.00.00,28/10/2016 14.00.00,API 200E,24.0,ug/m3,,1,1,1
6951,DE AMICIS,28/10/2016 14.00.00,28/10/2016 15.00.00,API 200E,24.0,ug/m3,,1,1,1
6952,DE AMICIS,28/10/2016 15.00.00,28/10/2016 16.00.00,API 200E,35.0,ug/m3,,1,1,1
6953,DE AMICIS,28/10/2016 16.00.00,28/10/2016 17.00.00,API 200E,51.0,ug/m3,,1,1,1
6954,DE AMICIS,28/10/2016 17.00.00,28/10/2016 18.00.00,API 200E,82.0,ug/m3,,1,1,1
6955,DE AMICIS,28/10/2016 18.00.00,28/10/2016 19.00.00,API 200E,60.0,ug/m3,,1,1,1
6956,DE AMICIS,28/10/2016 19.00.00,28/10/2016 20.00.00,API 200E,36.0,ug/m3,,1,1,1
6957,DE AMICIS,28/10/2016 20.00.00,28/10/2016 21.00.00,API 200E,25.0,ug/m3,,1,1,1
6958,DE AMICIS,28/10/2016 21.00.00,28/10/2016 22.00.00,API 200E,18.0,ug/m3,,1,1,1
6959,DE AMICIS,28/10/2016 22.00.00,28/10/2016 23.00.00,API 200E,14.0,ug/m3,,1,1,1
6960,DE AMICIS,28/10/2016 23.00.00,29/10/2016,API 200E,11.0,ug/m3,,1,1,1
6961,DE AMICIS,29/10/2016,29/10/2016 1.00.00,API 200E,10.0,ug/m3,,1,1,1
6962,DE AMICIS,29/10/2016 1.00.00,29/10/2016 2.00.00,API 200E,8.0,ug/m3,,1,1,1
6963,DE AMICIS,29/10/2016 2.00.00,29/10/2016 3.00.00,API 200E,7.0,ug/m3,,1,1,1
6964,DE AMICIS,29/10/2016 3.00.00,29/10/2016 4.00.00,API 200E,7.0,ug/m3,,1,1,1
6965,DE AMICIS,29/10/2016 4.00.00,29/10/2016 5.00.00,API 200E,,ug/m3,,-1,-1,-1
6966,DE AMICIS,29/10/2016 5.00.00,29/10/2016 6.00.00,API 200E,,ug/m3,,-1,-1,-1
6967,DE AMICIS,29/10/2016 6.00.00,29/10/2016 7.00.00,API 200E,13.0,ug/m3,,1,1,1
6968,DE AMICIS,29/10/2016 7.00.00,29/10/2016 8.00.00,API 200E,17.0,ug/m3,,1,1,1
6969,DE AMICIS,29/10/2016 8.00.00,29/10/2016 9.00.00,API 200E,15.0,ug/m3,,1,1,1
6970,DE AMICIS,29/10/2016 9.00.00,29/10/2016 10.00.00,API 200E,17.0,ug/m3,,1,1,1
6971,DE AMICIS,29/10/2016 10.00.00,29/10/2016 11.00.00,API 200E,24.0,ug/m3,,1,1,1
6972,DE AMICIS,29/10/2016 11.00.00,29/10/2016 12.00.00,API 200E,25.0,ug/m3,,1,1,1
6973,DE AMICIS,29/10/2016 12.00.00,29/10/2016 13.00.00,API 200E,29.0,ug/m3,,1,1,1
6974,DE AMICIS,29/10/2016 13.00.00,29/10/2016 14.00.00,API 200E,27.0,ug/m3,,1,1,1
6975,DE AMICIS,29/10/2016 14.00.00,29/10/2016 15.00.00,API 200E,26.0,ug/m3,,1,1,1
6976,DE AMICIS,29/10/2016 15.00.00,29/10/2016 16.00.00,API 200E,32.0,ug/m3,,1,1,1
6977,DE AMICIS,29/10/2016 16.00.00,29/10/2016 17.00.00,API 200E,46.0,ug/m3,,1,1,1
6978,DE AMICIS,29/10/2016 17.00.00,29/10/2016 18.00.00,API 200E,62.0,ug/m3,,1,1,1
6979,DE AMICIS,29/10/2016 18.00.00,29/10/2016 19.00.00,API 200E,71.0,ug/m3,,1,1,1
6980,DE AMICIS,29/10/2016 19.00.00,29/10/2016 20.00.00,API 200E,38.0,ug/m3,,1,1,1
6981,DE AMICIS,29/10/2016 20.00.00,29/10/2016 21.00.00,API 200E,28.0,ug/m3,,1,1,1
6982,DE AMICIS,29/10/2016 21.00.00,29/10/2016 22.00.00,API 200E,22.0,ug/m3,,1,1,1
6983,DE AMICIS,29/10/2016 22.00.00,29/10/2016 23.00.00,API 200E,18.0,ug/m3,,1,1,1
6984,DE AMICIS,29/10/2016 23.00.00,30/10/2016,API 200E,14.0,ug/m3,,1,1,1
6985,DE AMICIS,30/10/2016,30/10/2016 1.00.00,API 200E,14.0,ug/m3,,1,1,1
